Fungi,Bacteria,Size,Classification
Dissophora_ornata_NRRL_22417,unclassified,1714,Other
Dissophora_ornata_NRRL_22417,unclassified,1679,Other
Dissophora_ornata_NRRL_22417,unclassified,1654,Other
Dissophora_ornata_NRRL_22417,unclassified,1611,Other
Dissophora_ornata_NRRL_22417,unclassified,1555,Other
Dissophora_ornata_NRRL_22417,unclassified,1528,Other
Dissophora_ornata_NRRL_22417,unclassified,1501,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,9729,Other
Echinosporangium_transversalis_NRRL_5525,Candidatus Glomeribacter,8412,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,8009,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,7736,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,6887,Other
Echinosporangium_transversalis_NRRL_5525,Candidatus Glomeribacter,5622,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,5173,Other
Echinosporangium_transversalis_NRRL_5525,Candidatus Glomeribacter,4683,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,3680,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,3586,Other
Echinosporangium_transversalis_NRRL_5525,Candidatus Glomeribacter,3559,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,3011,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,2869,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,2567,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,1945,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,1880,Other
Echinosporangium_transversalis_NRRL_5525,unclassified,1505,Other
Haplosporangium_bisporale_NRRL_A-12553,unclassified,4354,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,10485,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,8696,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,8283,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,6937,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,6644,Other
Haplosporangium_lignicola_NRRL_2525,Candidatus Glomeribacter,6237,Other
Haplosporangium_lignicola_NRRL_2525,Candidatus Glomeribacter,4636,Other
Haplosporangium_lignicola_NRRL_2525,Candidatus Glomeribacter,4404,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,4173,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,3409,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,3405,Other
Haplosporangium_lignicola_NRRL_2525,Mycoavidus,3393,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,3283,Other
Haplosporangium_lignicola_NRRL_2525,Mycoavidus,3190,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,3157,Other
Haplosporangium_lignicola_NRRL_2525,Mycoavidus,3138,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,2717,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,2554,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,2202,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,2183,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,2059,Other
Haplosporangium_lignicola_NRRL_2525,unclassified,1619,Other
Haplosporangium_sp._NRRL_3175,unclassified,22140,Other
Haplosporangium_sp._NRRL_3175,unclassified,14640,Other
Haplosporangium_sp._NRRL_3175,Candidatus Glomeribacter,14602,Other
Haplosporangium_sp._NRRL_3175,unclassified,14563,Other
Haplosporangium_sp._NRRL_3175,unclassified,11859,Other
Haplosporangium_sp._NRRL_3175,unclassified,7686,Other
Haplosporangium_sp._NRRL_3175,unclassified,7440,Other
Haplosporangium_sp._NRRL_3175,unclassified,7311,Other
Haplosporangium_sp._NRRL_3175,unclassified,7249,Other
Haplosporangium_sp._NRRL_3175,Candidatus Glomeribacter,6986,Other
Haplosporangium_sp._NRRL_3175,unclassified,6618,Other
Haplosporangium_sp._NRRL_3175,unclassified,6572,Other
Haplosporangium_sp._NRRL_3175,unclassified,6539,Other
Haplosporangium_sp._NRRL_3175,unclassified,6418,Other
Haplosporangium_sp._NRRL_3175,unclassified,5281,Other
Haplosporangium_sp._NRRL_3175,Mycoavidus,4967,Other
Haplosporangium_sp._NRRL_3175,unclassified,4629,Other
Haplosporangium_sp._NRRL_3175,Candidatus Glomeribacter,4533,Other
Haplosporangium_sp._NRRL_3175,unclassified,4444,Other
Haplosporangium_sp._NRRL_3175,unclassified,4416,Other
Haplosporangium_sp._NRRL_3175,unclassified,4324,Other
Haplosporangium_sp._NRRL_3175,unclassified,4045,Other
Haplosporangium_sp._NRRL_3175,unclassified,3792,Other
Haplosporangium_sp._NRRL_3175,unclassified,3766,Other
Haplosporangium_sp._NRRL_3175,unclassified,3703,Other
Haplosporangium_sp._NRRL_3175,unclassified,3650,Other
Haplosporangium_sp._NRRL_3175,Candidatus Glomeribacter,3543,Other
Haplosporangium_sp._NRRL_3175,unclassified,3511,Other
Haplosporangium_sp._NRRL_3175,unclassified,3074,Other
Haplosporangium_sp._NRRL_3175,unclassified,3063,Other
Haplosporangium_sp._NRRL_3175,unclassified,3041,Other
Haplosporangium_sp._NRRL_3175,Candidatus Glomeribacter,2875,Other
Haplosporangium_sp._NRRL_3175,unclassified,2856,Other
Haplosporangium_sp._NRRL_3175,unclassified,2806,Other
Haplosporangium_sp._NRRL_3175,unclassified,2554,Other
Haplosporangium_sp._NRRL_3175,unclassified,2536,Other
Haplosporangium_sp._NRRL_3175,unclassified,2436,Other
Haplosporangium_sp._NRRL_3175,unclassified,2417,Other
Haplosporangium_sp._NRRL_3175,unclassified,2373,Other
Haplosporangium_sp._NRRL_3175,unclassified,2289,Other
Haplosporangium_sp._NRRL_3175,unclassified,2284,Other
Haplosporangium_sp._NRRL_3175,unclassified,2090,Other
Haplosporangium_sp._NRRL_3175,unclassified,2080,Other
Haplosporangium_sp._NRRL_3175,unclassified,1975,Other
Haplosporangium_sp._NRRL_3175,unclassified,1940,Other
Haplosporangium_sp._NRRL_3175,Candidatus Glomeribacter,1908,Other
Haplosporangium_sp._NRRL_3175,unclassified,1906,Other
Haplosporangium_sp._NRRL_3175,unclassified,1877,Other
Haplosporangium_sp._NRRL_3175,unclassified,1760,Other
Haplosporangium_sp._NRRL_3175,unclassified,1694,Other
Haplosporangium_sp._NRRL_3175,unclassified,1590,Other
Haplosporangium_sp._NRRL_3175,unclassified,1581,Other
Haplosporangium_sp._NRRL_3175,unclassified,1509,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,14637,Other
Haplosporangium_sp._NRRL_A-10739,Mycoavidus,6576,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,5070,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,4921,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,4858,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,4799,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,4543,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,3775,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,3723,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,3168,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,2832,Other
Haplosporangium_sp._NRRL_A-10739,Candidatus Glomeribacter,2588,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,2424,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,2305,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,2026,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,1790,Other
Haplosporangium_sp._NRRL_A-10739,unclassified,1683,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,9854,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,9395,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,5461,Other
Haplosporangium_sp._NRRL_A-10996,Candidatus Glomeribacter,5420,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,4865,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,4170,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,4139,Other
Haplosporangium_sp._NRRL_A-10996,Candidatus Glomeribacter,3703,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,3107,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,2518,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,2306,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,2199,Other
Haplosporangium_sp._NRRL_A-10996,unclassified,1977,Other
Linderina_macrospora_NRRL_5244,Cupriavidus,6448,Other
Lobosporangium_transversale_NRRL_3116,Candidatus Glomeribacter,9619,Other
Lobosporangium_transversale_NRRL_3116,Candidatus Glomeribacter,9148,Other
Lobosporangium_transversale_NRRL_3116,Candidatus Glomeribacter,7030,Other
Lobosporangium_transversale_NRRL_3116,unclassified,6510,Other
Lobosporangium_transversale_NRRL_3116,Candidatus Glomeribacter,5593,Other
Lobosporangium_transversale_NRRL_3116,unclassified,4875,Other
Lobosporangium_transversale_NRRL_3116,unclassified,4830,Other
Lobosporangium_transversale_NRRL_3116,unclassified,4711,Other
Lobosporangium_transversale_NRRL_3116,Candidatus Glomeribacter,4341,Other
Lobosporangium_transversale_NRRL_3116,Candidatus Glomeribacter,3696,Other
Lobosporangium_transversale_NRRL_3116,unclassified,3653,Other
Lobosporangium_transversale_NRRL_3116,unclassified,3622,Other
Lobosporangium_transversale_NRRL_3116,unclassified,3363,Other
Lobosporangium_transversale_NRRL_3116,unclassified,2869,Other
Lobosporangium_transversale_NRRL_3116,unclassified,2745,Other
Lobosporangium_transversale_NRRL_3116,unclassified,2340,Other
Lobosporangium_transversale_NRRL_3116,unclassified,2283,Other
Lobosporangium_transversale_NRRL_3116,Candidatus Glomeribacter,2266,Other
Lobosporangium_transversale_NRRL_3116,unclassified,2200,Other
Lobosporangium_transversale_NRRL_3116,unclassified,1983,Other
Lobosporangium_transversale_NRRL_3116,unclassified,1945,Other
Lobosporangium_transversale_NRRL_3116,unclassified,1582,Other
Lobosporangium_transversale_NRRL_3116,Mycoavidus,1521,Other
Modicella_reniformis_MES-2146,unclassified,13653,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,11598,Other
Modicella_reniformis_MES-2146,unclassified,11480,Other
Modicella_reniformis_MES-2146,Mycoavidus,11410,Other
Modicella_reniformis_MES-2146,unclassified,11379,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,9347,Other
Modicella_reniformis_MES-2146,unclassified,9158,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,9045,Other
Modicella_reniformis_MES-2146,unclassified,9012,Other
Modicella_reniformis_MES-2146,unclassified,8517,Other
Modicella_reniformis_MES-2146,unclassified,8459,Other
Modicella_reniformis_MES-2146,unclassified,8354,Other
Modicella_reniformis_MES-2146,unclassified,7994,Other
Modicella_reniformis_MES-2146,unclassified,7899,Other
Modicella_reniformis_MES-2146,unclassified,7851,Other
Modicella_reniformis_MES-2146,unclassified,7492,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,7467,Other
Modicella_reniformis_MES-2146,unclassified,7164,Other
Modicella_reniformis_MES-2146,unclassified,7126,Other
Modicella_reniformis_MES-2146,unclassified,7066,Other
Modicella_reniformis_MES-2146,unclassified,7022,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,6864,Other
Modicella_reniformis_MES-2146,unclassified,6857,Other
Modicella_reniformis_MES-2146,Mycoavidus,6762,Other
Modicella_reniformis_MES-2146,Mycoavidus,6679,Other
Modicella_reniformis_MES-2146,unclassified,6517,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,6126,Other
Modicella_reniformis_MES-2146,unclassified,6075,Other
Modicella_reniformis_MES-2146,unclassified,5988,Other
Modicella_reniformis_MES-2146,unclassified,5851,Other
Modicella_reniformis_MES-2146,unclassified,5607,Other
Modicella_reniformis_MES-2146,unclassified,5378,Other
Modicella_reniformis_MES-2146,unclassified,5343,Other
Modicella_reniformis_MES-2146,unclassified,5268,Other
Modicella_reniformis_MES-2146,unclassified,5253,Other
Modicella_reniformis_MES-2146,unclassified,5247,Other
Modicella_reniformis_MES-2146,unclassified,5192,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,5175,Other
Modicella_reniformis_MES-2146,unclassified,5032,Other
Modicella_reniformis_MES-2146,unclassified,5009,Other
Modicella_reniformis_MES-2146,unclassified,4970,Other
Modicella_reniformis_MES-2146,unclassified,4918,Other
Modicella_reniformis_MES-2146,unclassified,4869,Other
Modicella_reniformis_MES-2146,unclassified,4846,Other
Modicella_reniformis_MES-2146,unclassified,4817,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,4797,Other
Modicella_reniformis_MES-2146,unclassified,4572,Other
Modicella_reniformis_MES-2146,unclassified,4528,Other
Modicella_reniformis_MES-2146,unclassified,4352,Other
Modicella_reniformis_MES-2146,unclassified,4333,Other
Modicella_reniformis_MES-2146,Mycoavidus,4299,Other
Modicella_reniformis_MES-2146,unclassified,4260,Other
Modicella_reniformis_MES-2146,unclassified,4261,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,4221,Other
Modicella_reniformis_MES-2146,unclassified,4180,Other
Modicella_reniformis_MES-2146,unclassified,4102,Other
Modicella_reniformis_MES-2146,unclassified,4057,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,4010,Other
Modicella_reniformis_MES-2146,unclassified,3929,Other
Modicella_reniformis_MES-2146,Mycoavidus,3917,Other
Modicella_reniformis_MES-2146,unclassified,3906,Other
Modicella_reniformis_MES-2146,unclassified,3853,Other
Modicella_reniformis_MES-2146,unclassified,3764,Other
Modicella_reniformis_MES-2146,unclassified,3699,Other
Modicella_reniformis_MES-2146,unclassified,3686,Other
Modicella_reniformis_MES-2146,unclassified,3675,Other
Modicella_reniformis_MES-2146,Mycoavidus,3554,Other
Modicella_reniformis_MES-2146,unclassified,3498,Other
Modicella_reniformis_MES-2146,Mycoavidus,3482,Other
Modicella_reniformis_MES-2146,unclassified,3406,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,3255,Other
Modicella_reniformis_MES-2146,unclassified,3215,Other
Modicella_reniformis_MES-2146,unclassified,3189,Other
Modicella_reniformis_MES-2146,Mycoavidus,3181,Other
Modicella_reniformis_MES-2146,unclassified,3170,Other
Modicella_reniformis_MES-2146,unclassified,3114,Other
Modicella_reniformis_MES-2146,unclassified,3112,Other
Modicella_reniformis_MES-2146,unclassified,3086,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,3012,Other
Modicella_reniformis_MES-2146,unclassified,3001,Other
Modicella_reniformis_MES-2146,unclassified,2929,Other
Modicella_reniformis_MES-2146,unclassified,2879,Other
Modicella_reniformis_MES-2146,unclassified,2849,Other
Modicella_reniformis_MES-2146,unclassified,2799,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,2764,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,2742,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,2729,Other
Modicella_reniformis_MES-2146,unclassified,2697,Other
Modicella_reniformis_MES-2146,unclassified,2691,Other
Modicella_reniformis_MES-2146,unclassified,2685,Other
Modicella_reniformis_MES-2146,unclassified,2669,Other
Modicella_reniformis_MES-2146,unclassified,2644,Other
Modicella_reniformis_MES-2146,Mycoavidus,2627,Other
Modicella_reniformis_MES-2146,unclassified,2623,Other
Modicella_reniformis_MES-2146,unclassified,2607,Other
Modicella_reniformis_MES-2146,unclassified,2590,Other
Modicella_reniformis_MES-2146,unclassified,2556,Other
Modicella_reniformis_MES-2146,unclassified,2551,Other
Modicella_reniformis_MES-2146,unclassified,2538,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,2534,Other
Modicella_reniformis_MES-2146,unclassified,2519,Other
Modicella_reniformis_MES-2146,unclassified,2481,Other
Modicella_reniformis_MES-2146,unclassified,2479,Other
Modicella_reniformis_MES-2146,unclassified,2448,Other
Modicella_reniformis_MES-2146,unclassified,2442,Other
Modicella_reniformis_MES-2146,unclassified,2433,Other
Modicella_reniformis_MES-2146,unclassified,2422,Other
Modicella_reniformis_MES-2146,unclassified,2392,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,2378,Other
Modicella_reniformis_MES-2146,Mycoavidus,2362,Other
Modicella_reniformis_MES-2146,unclassified,2329,Other
Modicella_reniformis_MES-2146,unclassified,2324,Other
Modicella_reniformis_MES-2146,unclassified,2291,Other
Modicella_reniformis_MES-2146,unclassified,2276,Other
Modicella_reniformis_MES-2146,unclassified,2241,Other
Modicella_reniformis_MES-2146,unclassified,2200,Other
Modicella_reniformis_MES-2146,unclassified,2180,Other
Modicella_reniformis_MES-2146,unclassified,2165,Other
Modicella_reniformis_MES-2146,Mycoavidus,2107,Other
Modicella_reniformis_MES-2146,unclassified,2096,Other
Modicella_reniformis_MES-2146,unclassified,2093,Other
Modicella_reniformis_MES-2146,unclassified,2051,Other
Modicella_reniformis_MES-2146,unclassified,2036,Other
Modicella_reniformis_MES-2146,unclassified,2017,Other
Modicella_reniformis_MES-2146,unclassified,2016,Other
Modicella_reniformis_MES-2146,unclassified,2005,Other
Modicella_reniformis_MES-2146,Mycoavidus,1975,Other
Modicella_reniformis_MES-2146,unclassified,1965,Other
Modicella_reniformis_MES-2146,unclassified,1959,Other
Modicella_reniformis_MES-2146,Mycoavidus,1939,Other
Modicella_reniformis_MES-2146,unclassified,1932,Other
Modicella_reniformis_MES-2146,unclassified,1924,Other
Modicella_reniformis_MES-2146,unclassified,1906,Other
Modicella_reniformis_MES-2146,unclassified,1890,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,1865,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,1854,Other
Modicella_reniformis_MES-2146,unclassified,1847,Other
Modicella_reniformis_MES-2146,unclassified,1844,Other
Modicella_reniformis_MES-2146,unclassified,1836,Other
Modicella_reniformis_MES-2146,unclassified,1826,Other
Modicella_reniformis_MES-2146,Candidatus Glomeribacter,1807,Other
Modicella_reniformis_MES-2146,unclassified,1790,Other
Modicella_reniformis_MES-2146,unclassified,1770,Other
Modicella_reniformis_MES-2146,unclassified,1762,Other
Modicella_reniformis_MES-2146,Mycoavidus,1752,Other
Modicella_reniformis_MES-2146,unclassified,1747,Other
Modicella_reniformis_MES-2146,unclassified,1715,Other
Modicella_reniformis_MES-2146,unclassified,1702,Other
Modicella_reniformis_MES-2146,unclassified,1702,Other
Modicella_reniformis_MES-2146,unclassified,1685,Other
Modicella_reniformis_MES-2146,unclassified,1683,Other
Modicella_reniformis_MES-2146,Mycoavidus,1661,Other
Modicella_reniformis_MES-2146,unclassified,1645,Other
Modicella_reniformis_MES-2146,unclassified,1645,Other
Modicella_reniformis_MES-2146,unclassified,1632,Other
Modicella_reniformis_MES-2146,unclassified,1613,Other
Modicella_reniformis_MES-2146,unclassified,1610,Other
Modicella_reniformis_MES-2146,unclassified,1598,Other
Modicella_reniformis_MES-2146,unclassified,1581,Other
Modicella_reniformis_MES-2146,unclassified,1538,Other
Modicella_reniformis_MES-2146,unclassified,1537,Other
Modicella_reniformis_MES-2146,unclassified,1532,Other
Modicella_reniformis_MES-2146,unclassified,1524,Other
Modicella_reniformis_MES-2146,unclassified,1513,Other
Modicella_reniformis_MES-2146,Mycoavidus,1505,Other
Mortierella_alpina_AD071,unclassified,5068,Other
Mortierella_alpina_AD071,Candidatus Glomeribacter,4361,Other
